"","","",""
"","Coverage","",""
"Treatment","mean","sd","std.error"
"BH","1.875","2.748","0.9717"
"BM","0.450","1.233","0.4359"
"LH","2.525","2.522","0.8916"
"LM","1.325","2.583","0.9133"
"W","0.450","1.233","0.4359"
"C","0.000","0.000","0.0000"
