"","","",""
"","Change_abundance","",""
"Treatment","mean","sd","std.error"
"BH","  1.438","19.31","6.828"
"BM"," -3.125","26.62","9.411"
"LH","-17.250","11.44","4.044"
"LM","-33.000","14.36","5.078"
"W","-11.438","18.96","6.703"
"C"," -3.438","23.30","8.237"
