"","","",""
"","Coverage","",""
"Treatment","mean","sd","std.error"
"BH","0.2750","0.52304","0.18492"
"BM","0.2000","0.52644","0.18613"
"LH","0.9625","1.18676","0.41958"
"LM","0.8875","1.23686","0.43730"
"W","0.0250","0.04629","0.01637"
"C","0.0000","0.00000","0.00000"
