"","","",""
"","Coverage","",""
"Treatment","mean","sd","std.error"
"BH"," 3.688"," 2.751","0.9726"
"BM"," 4.312"," 2.902","1.0262"
"LH","66.375","27.738","9.8070"
"LM","37.000","27.656","9.7779"
"W"," 0.000"," 0.000","0.0000"
"C"," 1.094"," 4.375","1.0938"
