"","","",""
"","Change_abundance","",""
"Treatment","mean","sd","std.error"
"BH","-0.5250","1.2139","0.42918"
"BM","-0.0750","0.3196","0.11299"
"LH","-0.7125","1.8011","0.63680"
"LM","-0.1250","0.2315","0.08183"
"W"," 0.3750","1.2748","0.45069"
"C"," 0.0000","0.0000","0.00000"
